id,text,data,score
33,@Frederico_mart tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:20:00,
34,@CSempreOficial tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 17:20:00,
35,@CSempreOficial tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:19:00,
36,@rodrigofuscaldi tweeted: RT @SportBox_br: TÃ¡ chegando a hora!!!!,03/10/2018 00:00:00,
37,"Veja o recado do tÃ©cnico Lucas Batista, comandante da equipe Sub-15 do Cruzeiro!",03/10/2018 00:00:00,
38,Participe e torÃ§â€¦Wed Oct 03 17:19:54 +0000 2018,03/10/2018 00:00:00,
39,@debinh_alves tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:19:00,
40,@jet_lindo tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 17:19:00,
41,@_MaarinaAndrade tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:19:00,
42,@AnaClara_LT tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:18:00,
43,@LimaCer8 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:17:00,
44,"@dayvidberto94 tweeted: Eu to mto ansioso pro jogo de amanha, e to confiante no time ! #juntossomosmaisfortes #Cruzeiro",03/10/2018 17:17:00,
45,@lima10_cec tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:17:00,
46,@Analuiza_mdo tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:15:00,
47,@Lari_cecilia tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:14:00,
48,@alessanndra_s tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:13:00,
49,@flaviadiasarte tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:13:00,
50,@fernando_all9 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:10:00,
51,@Raposinha_CEC tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:10:00,
52,@iamvitorveiga tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 17:10:00,
53,@dandsfigueiredo tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:10:00,
54,@heider_victor tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:09:00,
55,@iamvitorveiga tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:09:00,
56,@humbertocosta22 tweeted: RT @Cruzeirenses_BA: Vamos para o jogo mais importante da temporada! Todo apoio Ã© fundamental nesse momento! NÃ£o fique de fora desse momentâ€¦,03/10/2018 17:08:00,
57,@joanesilva863 tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 17:06:00,
58,"@isac_goncallves tweeted: RT @giliardsouza: AmanhÃ£ BH vai estar insuportÃ¡vel, e como jÃ¡ dizia o @diogobarbosa36 #AturaOuSurta #QuintaAzul #Cruzeiro #FechadoComOCruzeâ€¦",03/10/2018 17:06:00,
59,@marqs_vitor tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:05:00,
60,@_pedroleaal tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:02:00,
61,@juuuliinhaa tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:02:00,
62,@fehcordeiroo tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:01:00,
63,@Joogargano1 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:01:00,
64,@_PedroMoura22 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 17:01:00,
65,@assiralstefane tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:59:00,
66,@LucasAzSouza tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 16:58:00,
67,@costagabriel_16 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:58:00,
68,@laisGardoniCEC tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:57:00,
69,"@Cadu_Brazuca tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:57:00,
70,@Baile_do_fera tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:57:00,
71,@MatiasGil21 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:57:00,
72,@vitinlucas_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:56:00,
73,@ViiihFranca tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:56:00,
74,@GoulartS7 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:56:00,
75,"@do_cdb tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:54:00,
76,@joaopleal_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:53:00,
77,"@giliardsouza tweeted: AmanhÃ£ BH vai estar insuportÃ¡vel, e como jÃ¡ dizia o @diogobarbosa36 #AturaOuSurta #QuintaAzul #Cruzeiro #FechadoComOCruzeiro",03/10/2018 16:52:00,
78,@Debora_Shara tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 16:51:00,
79,@Palominhaszsz tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:51:00,
80,@anasantre tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:50:00,
81,@walinacio tweeted: Um zagueiro desse... #Vemtri #LutaremosAteoFim #VamosLaBestia #CRUXBOC #Cruzeiro https://t.co/hQxbxgeIIy,03/10/2018 16:50:00,
82,"@ArgentinaZeiro tweeted: RT @Vicozeiros: O @mineirao cantarÃ¡ em BH, nÃ³s fortaleceremos aqui em ViÃ§osa. Quinta Ã© GUERRA! Joguem por nÃ³s que cantaremos por vocÃªs ðŸ”˜ðŸ¦ŠðŸ”˜â€¦",03/10/2018 16:49:00,
83,@xcarolloliveira tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:49:00,
84,@naluizaa tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:48:00,
85,@D85nunesDione tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:47:00,
86,@eskeetitlk tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:47:00,
87,@joaopaulom tweeted: ProcÃ³pio foi campeÃ£o brasileiro em 1966 pelo #Cruzeiro. Ã‰ o treinador com melhor aproveitamento da histÃ³ria do AtlÃ©â€¦ https://t.co/bld7ij4RdQ,03/10/2018 16:47:00,
88,@ArgentinaZeiro tweeted: RT @SACRAZEIRO: Que possamos escrever mais uma pÃ¡gina herÃ³ica e imortal.,03/10/2018 00:00:00,
89,#Redutoscelestes,03/10/2018 00:00:00,
90,#RedutosPorAmorAondeFor,03/10/2018 00:00:00,
91,#Cruzeiro https://t.coâ€¦Wed Oct 03 16:47:27 +0000 2018,03/10/2018 00:00:00,
92,@Geraldo63322595 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:47:00,
93,@EduardoEbert tweeted: #QuintaAzul,03/10/2018 00:00:00,
94,#cruzeiro,03/10/2018 00:00:00,
95,Contra tudo e contra todos!!! https://t.co/ukgCRolh55Wed Oct 03 16:46:27 +0000 2018,03/10/2018 00:00:00,
96,@tagueiro17 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:46:00,
97,@gabriele_cec tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:44:00,
98,@AlmeidaArthurr tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:43:00,
99,"@Giovanni181 tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:42:00,
100,@pqpgabsz tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:41:00,
101,@naluisaj tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:40:00,
102,@KhrisFerreira tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:39:00,
103,@akyla_ribeiro tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:35:00,
104,@lealgiovanna9 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:34:00,
105,@caaah_paiva tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:33:00,
106,@WALLANDP2 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:32:00,
107,@fabianaspaula tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:32:00,
108,"@anaclarajs_ tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:31:00,
109,@luizacec1 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:30:00,
110,"@lucascardosod tweeted: RT @josiaspereira: Pablo Ramon, jornalista do diÃ¡rio OlÃ©, fala sobre a forÃ§a do Cruzeiro e o respeito dos argentinos ao clube celeste #cruzâ€¦",03/10/2018 16:29:00,
111,@CarolNeri_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:28:00,
112,@amandalauane9 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:25:00,
113,@01cruzeirense tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:25:00,
114,@Andrade1921 tweeted: RT @Junaobhz: amanhÃ£ independente se vc vai so mineirao ou nÃ£o.,03/10/2018 00:00:00,
115,saia d casa de azul.,03/10/2018 00:00:00,
116,vamos fazer histÃ³ria.,03/10/2018 00:00:00,
117,#FechadoComOCruzeiro,03/10/2018 00:00:00,
118,#QuintaAâ€¦Wed Oct 03 16:25:11 +0000 2018,03/10/2018 00:00:00,
119,@Mirex1111 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:24:00,
120,"@EduardAlves7 tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:24:00,
121,@isaloriane tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:24:00,
122,@brunobrian30 tweeted: RT @churras_celeste: O @Dedevital convocou e a NaÃ§Ã£o Azul Celeste vai com tudo amanhÃ£.,03/10/2018 00:00:00,
123,Simbora CRUZEIRAO CABULOSO!,03/10/2018 00:00:00,
124,#quintaAzul #lutaremosatâ€¦Wed Oct 03 16:23:45 +0000 2018,03/10/2018 00:00:00,
125,@GuiVitor11 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:23:00,
126,@churras_celeste tweeted: O @Dedevital convocou e a NaÃ§Ã£o Azul Celeste vai com tudo amanhÃ£.,03/10/2018 00:00:00,
127,#quintaAzulâ€¦ https://t.co/mZ2uOqr5pAWed Oct 03 16:22:57 +0000 2018,03/10/2018 00:00:00,
128,@maurici40168573 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:22:00,
129,@Junaobhz tweeted: amanhÃ£ independente se vc vai so mineirao ou nÃ£o.,03/10/2018 00:00:00,
130,#FechadoComOCruzeiroâ€¦ https://t.co/N7M30UJBfUWed Oct 03 16:21:28 +0000 2018,03/10/2018 00:00:00,
131,@mariacarolinafn tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:20:00,
132,@Sarahmelonove tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:19:00,
133,@Thiago_0010 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:18:00,
134,@diih_juliani tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:18:00,
135,@djlucas_goulart tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:17:00,
136,@feijacec tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:16:00,
137,@kkkkalyta tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:16:00,
138,@FlavioM32255797 tweeted: RT @benjaminback: A semifinal da Libertadores serÃ¡ entre #GrÃªmio x #RiverPlate e #Palmeiras x #Cruzeiro #fsradiobrasil,03/10/2018 16:15:00,
139,@biiel_hs tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:15:00,
140,@pipejunio7 tweeted: RT @benjaminback: A semifinal da Libertadores serÃ¡ entre #GrÃªmio x #RiverPlate e #Palmeiras x #Cruzeiro #fsradiobrasil,03/10/2018 16:15:00,
